Call_ID,Agent_ID,Customer_ID,Call_Timestamp,Call_Topic,Channel,Wait_Time,Call_Duration,Call_Status,Sentiment_Score,CSAT_Score
957253b8-b08c-48c3-ab4e-0f7bb4189244,283,"",4/16/2026,,,41,5,,79,50
981ee68c-3faf-42eb-8c75-b977334f1a4b,284,"",8/2/2025,,,66,60,,10,18
6131b9c6-78f5-4b21-b61d-0e1d53fc096a,285,"",12/2/2025,,,44,23,,1,96
bc420d1c-4410-48d1-bf9d-b52ba1c528ac,286,"",12/1/2025,,,77,79,,80,31
515bfa56-4867-457f-901e-84ec69a98f16,287,"",5/1/2025,,,36,77,,1,35
a5449a39-8464-489a-85a9-dd4208cbe105,288,"",3/8/2026,,,67,80,,34,99
d535cc19-19d0-423e-b413-a3a0c854003c,289,"",12/25/2025,,,92,20,,30,54
14efa2de-2ae5-4cfc-a6b0-78774884fcbe,290,"",6/13/2025,,,50,52,,44,4
cf6cdac3-4727-4656-8189-f60f25f407fe,291,"",6/19/2025,,,97,71,,93,94
37f8f004-9849-44c2-953e-2d7fe8cc437a,292,"",2/17/2026,,,15,67,,53,52
2f04c47d-64bd-4b69-ad2b-70c28809e64b,293,"",11/25/2025,,,79,39,,98,55
e4d25ba3-e041-4154-ad09-3b1ed26eb1bc,294,"",8/27/2025,,,18,57,,11,12
f10732c5-b164-412b-9df8-a87b74f3c74d,295,"",3/20/2026,,,99,38,,67,89
a69ed5e0-65df-401f-9301-ed88bddf3b36,296,"",10/8/2025,,,99,75,,58,48
e647ef2b-f4e4-4d77-b609-40fb82b57f9b,297,"",11/2/2025,,,42,47,,33,72
ddf149fc-45f8-4b6d-96db-dcc554780cc0,298,"",3/9/2026,,,56,43,,13,89
e86b3536-2f25-4b5d-81ad-72ddc673cc3d,299,"",5/16/2025,,,54,65,,47,89
5499bfa4-85a9-441e-8ec3-d0c3a6ad8beb,300,"",8/1/2025,,,45,9,,87,39
18cc199a-e257-43be-acb6-3f80e7a60db9,301,"",9/28/2025,,,5,16,,39,7
1e778382-6092-41cb-a849-7e481e24b95a,302,"",8/14/2025,,,49,9,,76,89
921a248a-cbaf-4e3a-9652-eacfc910fefd,303,"",7/17/2025,,,57,43,,23,88
5b2563c2-c2cf-499f-a33f-dd83b34a1f83,304,"",1/25/2026,,,83,6,,85,49
e8713a2f-25f3-4bfe-bbe5-29de7748afe9,305,"",9/27/2025,,,84,52,,70,38
fd6a05d4-da84-4a2f-a8b1-4d9f3dd50441,306,"",1/11/2026,,,59,64,,46,54
3ae3a581-b4ab-4c0c-892c-7d1a48680041,307,"",3/8/2026,,,56,62,,8,12
d7c48493-f557-4d2e-b72d-016a36e3bc18,308,"",3/12/2026,,,13,8,,84,22
f1d01653-0987-4ceb-a856-6e7f2980ff91,309,"",1/4/2026,,,47,63,,65,44
ba2f1cb9-c431-4b5a-aacc-7c816817815b,310,"",1/21/2026,,,99,81,,6,85
4a327de4-5ff9-404f-818e-fa44bde7f615,311,"",6/2/2025,,,29,87,,54,12
c3994b65-bb3a-4cd3-84b2-3a3a3e47fdc6,312,"",7/31/2025,,,18,91,,83,99
d9d78f5c-49ef-4ecc-a9eb-a1ce62174e84,313,"",7/11/2025,,,45,17,,4,97
d15f232b-67ce-435f-bc84-5d18a9897909,314,"",4/26/2025,,,98,2,,96,2
3cab91b6-950b-4bcc-9681-8f4de72c803d,315,"",2/4/2026,,,57,23,,100,11
eea61b1e-786b-4f45-a841-c5b2712d3e42,316,"",5/14/2025,,,35,58,,64,89
1c23afb6-4be6-46f8-a13f-1db1bc7d5ccb,317,"",9/21/2025,,,1,80,,96,100
130205ac-abd4-4926-b4ee-0b01af21007d,318,"",6/4/2025,,,6,54,,17,16
c099a62b-844d-43c4-b7a4-259e6ecbfae9,319,"",6/9/2025,,,38,87,,82,78
bc501d88-6043-4307-85e9-1b5203f66f1c,320,"",4/4/2026,,,34,34,,87,49
e387672e-2528-4f8b-98da-3279c0b3d780,321,"",11/19/2025,,,52,76,,56,98
bef6c688-fcc6-4804-9106-de5e67a7c717,322,"",8/22/2025,,,30,70,,42,19
2f327fab-ab78-4653-abf8-5d19e8faf7b4,323,"",4/30/2025,,,55,72,,82,56
ef8faea6-eb42-4bf2-9b97-a9efb392bd6b,324,"",7/27/2025,,,90,29,,16,56
58f1d45b-d6a6-4e21-a5bc-6368ecf87ecd,325,"",1/18/2026,,,36,31,,19,64
5af51bb9-1555-4140-9275-9ddf294c02ad,326,"",11/19/2025,,,3,52,,44,84
eef044d5-5d9e-4d40-84ef-574ee52a4b92,327,"",3/26/2026,,,57,92,,35,80
831d0ad2-32d7-4e00-b466-25829a387d69,328,"",5/25/2025,,,37,19,,59,13
ff51143d-ee2e-4999-a786-62ed21845d4c,329,"",9/8/2025,,,42,76,,33,65
d1a3e4ad-f83e-4f0e-b485-12fc55dd0e5f,330,"",4/24/2025,,,49,83,,37,15
69503e91-62e4-4afc-ac99-68d038dd9e78,331,"",8/11/2025,,,59,38,,74,44
98dbaefb-7f05-4f38-a333-988effaa0da7,332,"",9/30/2025,,,72,43,,97,47
28d4a41a-fd59-4cd6-bdf3-8441f6a834ed,333,"",2/6/2026,,,62,44,,77,19
de1fa4a6-1b6b-4907-a0ab-09920b753943,334,"",7/15/2025,,,97,20,,18,93
7dfef46a-2969-4cb4-96ff-b1e23dd6d137,335,"",2/13/2026,,,98,2,,64,94
d9d4a9a6-1176-4a49-aba3-bc595fbef2af,336,"",4/12/2026,,,85,90,,28,66
fcac1393-4513-4a75-a2e9-f964ebf89eb2,337,"",4/19/2026,,,29,65,,49,94
a977f23f-5f15-475e-b28c-73bdf53a9357,338,"",1/17/2026,,,46,91,,9,71
aaf9398f-a2f3-40cb-9b55-6394c3c6c7f5,339,"",5/28/2025,,,53,14,,91,71
8aa30c45-76b1-40bf-9071-57e3eab5cad0,340,"",6/29/2025,,,9,88,,50,73
739c8f29-64b8-4399-906c-d5c20011c01c,341,"",1/19/2026,,,21,65,,39,18
59ad2dc0-2e97-4142-b720-18d767fc853b,342,"",11/10/2025,,,28,17,,15,72
e490a3ec-26f0-4001-8851-4200e44207e7,343,"",5/28/2025,,,33,99,,59,11
b26bee53-1061-4ae9-9f45-afba6f86dba1,344,"",6/17/2025,,,24,65,,25,74
afc5b070-4505-4208-a358-6d8a2bc25faf,345,"",9/23/2025,,,38,47,,15,95
690c92e3-0375-4a1b-977d-90cb03ebc373,346,"",3/3/2026,,,6,73,,3,73
96d3f2d6-faef-456f-b235-de6ad02b9b8e,347,"",11/15/2025,,,72,98,,4,71
76a766d3-18e8-4ecb-89d9-ed8b5418f8c6,348,"",10/11/2025,,,82,95,,28,84
bbfa035c-89cd-479f-a939-e353e3f5bed4,349,"",4/28/2025,,,59,86,,21,7
f8fc7268-9026-4ec0-879c-5341d1350ff8,350,"",11/22/2025,,,66,79,,13,27
54d7fbf0-418c-4f9d-9c40-75e5a219be9d,351,"",12/7/2025,,,1,12,,33,29
ee3e88bc-afb6-4067-9e73-3af60551b474,352,"",9/28/2025,,,49,66,,23,94
838d8e0b-9f02-44d6-bbe0-e389380f389e,353,"",3/10/2026,,,45,88,,54,67
53ea9602-8725-4f5b-a901-18056a913278,354,"",9/9/2025,,,89,34,,71,22
89126c8f-1160-48b8-b9c6-a9e395d928ad,355,"",6/28/2025,,,38,58,,6,63
362056ae-c221-4d73-aca1-5d70bc5cf78d,356,"",2/25/2026,,,75,11,,3,61
b36af773-271c-41e5-9c32-d30a679d5632,357,"",8/10/2025,,,38,16,,34,47
3dc5ffd2-0569-4ebd-925a-9d38722b825f,358,"",9/26/2025,,,45,66,,65,24
bb8e2ef4-9057-4330-9d1b-ec4988e44131,359,"",4/22/2025,,,32,56,,31,71
d1ca7403-3ef8-411f-8eec-54f63c50460b,360,"",4/6/2026,,,26,23,,4,3
3ce37b23-02bc-4046-ae1a-0a9f04d51bc9,361,"",9/20/2025,,,58,61,,97,98
96ce230b-0822-42e8-8e18-8377478141a9,362,"",4/6/2026,,,54,9,,49,4
7540e7e7-1379-474e-bb32-714c8177bf10,363,"",1/30/2026,,,70,54,,7,8
1c0207aa-4b45-434a-84f6-b92ca06326ff,364,"",4/25/2025,,,23,44,,20,99
002ce708-6079-4627-91de-3b67d01d4850,365,"",5/16/2025,,,5,56,,52,95
7d1f3995-5a1c-4ecf-879e-31e10bb8ccb1,366,"",7/13/2025,,,60,96,,92,98
917f7720-1fdc-4c8c-af4b-2eb102c0e0e7,367,"",7/9/2025,,,77,52,,13,13
3b5a81e2-9d3c-4b3e-8954-d40451e36986,368,"",3/8/2026,,,47,91,,83,61
3a89a4bc-6307-4337-a905-40382ea63068,369,"",4/29/2025,,,10,62,,2,36
9387760f-27f6-4a1e-bd9f-89becfb2d331,370,"",6/27/2025,,,84,41,,16,45
803dad9c-7835-4d6a-884c-b94cd4b8f645,371,"",9/17/2025,,,95,80,,65,70
13a04d73-8fe5-4a11-bd69-caae9b3a3b0a,372,"",9/7/2025,,,15,86,,57,22
c5ee0b1b-3351-4d5a-967d-d64cc6790e83,373,"",1/7/2026,,,91,82,,60,68
71ae8fdb-913f-4797-bcb5-b60b85084a84,374,"",5/14/2025,,,61,34,,4,62
a1eabae1-2c0e-41ea-8beb-36f65928bb45,375,"",8/3/2025,,,62,83,,96,49
a52d8771-907c-49a0-80ef-158ddf548de1,376,"",12/31/2025,,,62,15,,19,32
7b7e7453-3be8-4316-abdf-7e03dc8b5f1e,377,"",10/19/2025,,,47,34,,91,1
545615d3-3802-4783-bde0-41488cf6325d,378,"",3/1/2026,,,3,3,,22,99
fd8b0377-1975-404a-bcf7-dbf6eb8600d6,379,"",3/16/2026,,,10,43,,98,23
90f10446-e576-4470-a472-6f01aa8e6691,380,"",7/29/2025,,,34,33,,74,46
bc1dfe82-b7e2-4bf7-9156-76f26165034d,381,"",10/7/2025,,,81,78,,78,65
c5fbe693-743c-41da-9471-bbb2ffd909a8,382,"",12/10/2025,,,70,95,,98,97
99fed396-60c8-48a0-8902-c6b613be37f5,383,"",1/16/2026,,,8,77,,74,58
caed3886-8bbc-4eaa-8890-3886cdd3781e,384,"",8/12/2025,,,68,18,,76,65
c99ce07c-9458-46a3-83d1-63fddbf1c859,385,"",11/26/2025,,,46,86,,20,88
f062fb5a-6d41-42a7-82ba-5e296e0906be,386,"",10/3/2025,,,31,44,,22,75
e92d5a59-ff83-41c7-ba43-072e572a82c0,387,"",1/6/2026,,,7,5,,99,7
2f109c44-c32a-49bf-8594-473a7f167919,388,"",2/14/2026,,,14,29,,14,1
7a6c6efb-f229-46d8-a2f6-3ef1ec95c6ff,389,"",10/30/2025,,,10,35,,9,71
21a1154d-0ef2-4750-921b-5eb9b458430f,390,"",10/25/2025,,,62,59,,91,92
cb8464cd-5ba0-4f32-ad5c-fc7247c17781,391,"",1/21/2026,,,100,24,,95,79
3b516805-1a20-4e4b-84f9-8d93d80f7ddb,392,"",6/14/2025,,,24,50,,41,55
7093d304-4174-4c51-b4d9-00a3480fbe55,393,"",12/9/2025,,,13,71,,60,8
60ce9458-1e90-4224-9ce9-1f1e8ca0b283,394,"",2/12/2026,,,73,53,,5,71
3b58124e-0009-4da6-84c0-df14a1d0d881,395,"",7/25/2025,,,37,18,,4,86
cb98d579-ccf9-4126-890c-f4cd1057a044,396,"",12/16/2025,,,49,88,,13,73
c2a1cf1a-007f-406e-8018-979fb00adb9e,397,"",3/3/2026,,,94,24,,8,45
df21225a-2873-473f-8146-f42a5366043b,398,"",8/10/2025,,,10,48,,18,12
46e7be59-e80c-4bef-912e-8b27c5d33a33,399,"",9/19/2025,,,88,74,,99,92
1050f75b-b8ab-46ee-b59c-6ab0c93110d3,400,"",12/16/2025,,,45,91,,81,73
834de910-c65a-425e-b8c5-77e319ef4a37,401,"",4/22/2025,,,55,92,,73,87
bd8e8e31-152d-45dc-ac78-67651fe04486,402,"",5/3/2025,,,87,49,,50,98
dd7cedbf-673b-4e96-80e9-4203f978e8dc,403,"",9/12/2025,,,98,96,,2,81
21901317-0027-4a96-b304-cde459b43742,404,"",4/13/2026,,,33,12,,86,26
9e6dec46-4cec-46eb-8cf0-e6963e9eac92,405,"",5/13/2025,,,29,12,,11,4
9ae9ce07-e757-4efa-9302-dc683da94326,406,"",2/5/2026,,,6,47,,53,70
dc54830f-8621-47ce-8fa2-dd4dd99c5a1a,407,"",7/4/2025,,,36,58,,51,23
726039b5-5cca-4201-a075-ebd6589766b6,408,"",1/30/2026,,,7,86,,64,6
cfdb8297-39f5-4120-85bb-9dc4d0e84f56,409,"",2/13/2026,,,31,40,,89,36
ebc62fa1-15c6-4560-9ca9-82330c8de322,410,"",11/24/2025,,,4,46,,42,55
f98d670b-2f42-461b-8467-c9627221dda2,411,"",2/7/2026,,,52,28,,7,53
88c43c2f-24bb-4992-8d21-64a2480257b1,412,"",2/11/2026,,,99,95,,20,18
92929038-0ef8-44c9-8f2c-6819c23e4b56,413,"",8/27/2025,,,13,80,,45,29
f2072fac-bba9-4ea2-a2f8-ece6b8bef209,414,"",7/13/2025,,,48,73,,69,1
36d559e8-176a-4a39-8317-f93fb62c8946,415,"",4/30/2025,,,30,77,,62,53
9f02e8fe-379d-4242-8501-a63792facde5,416,"",12/20/2025,,,49,60,,92,16
00b0a446-1b0d-4d35-a761-79fb7b875b42,417,"",9/16/2025,,,56,88,,39,80
7789ca3a-a289-47ed-be0a-a7f7902e114b,418,"",10/12/2025,,,7,14,,30,91
718a60e8-11ff-45df-96dc-8261cada22f3,419,"",3/8/2026,,,83,47,,56,95
931c2824-4232-43e2-986e-c0ed029af326,420,"",3/2/2026,,,68,15,,49,47
d076ad6f-4db4-44ba-8eab-708808d3236b,421,"",1/9/2026,,,22,37,,15,51
a86847ea-e4bc-46f4-b33c-cfe2fa8f162f,422,"",8/17/2025,,,62,81,,5,73
94b0e218-a50c-4ef3-9f26-e527a10eecff,423,"",10/6/2025,,,33,93,,76,59
890bcd7b-5cc5-4711-9b48-70e6bdf1de1a,424,"",3/10/2026,,,26,92,,61,82
383ae667-d479-42f9-9a67-47b7a4913137,425,"",11/17/2025,,,35,43,,95,57
168e7396-a988-4279-a915-c4696ab8f9da,426,"",8/25/2025,,,88,68,,29,19
095b35d4-09a7-40be-93f0-2447d64955f6,427,"",8/18/2025,,,67,87,,40,8
c26e293a-60fe-4954-8191-2094d749c267,428,"",2/5/2026,,,85,62,,24,100
ebeabc3e-7eb7-41cb-ab09-e47c220e6a5d,429,"",3/3/2026,,,2,12,,74,72
7cc975cd-a787-46ed-b748-e6155ba68b09,430,"",10/24/2025,,,50,64,,91,85
3c7c8e68-9d60-44ab-a219-a30f45827464,431,"",9/3/2025,,,46,56,,25,66
05ae6912-48bd-4004-ba92-fda6e87c90a2,432,"",1/28/2026,,,93,42,,14,77
48706248-f328-4eff-a278-e3023a4b90ba,433,"",9/22/2025,,,99,41,,25,2
a50d54bf-fa04-453d-9622-9aa36edc1406,434,"",8/13/2025,,,56,81,,66,68
c1921b77-8df2-415e-a42d-38a4cd39a8b4,435,"",10/26/2025,,,83,55,,24,75
06733bec-2944-41c9-ac08-6434fb612fb5,436,"",7/28/2025,,,18,86,,43,13
7b3e4bcc-033d-45c0-848d-72cc925a1653,437,"",12/6/2025,,,70,76,,26,87
569fea61-de51-4ff2-9ac1-15319eda2a3d,438,"",12/5/2025,,,1,10,,43,42
191764ad-d6be-4ebe-a05a-0e9857149bf0,439,"",1/10/2026,,,15,98,,7,36
75e07032-3315-470d-83dd-360bfeb15c24,440,"",2/3/2026,,,24,23,,46,61
54e6e12d-d4aa-4289-bbbc-64c390a409f3,441,"",12/14/2025,,,19,38,,47,23
8c5af0e3-0c15-49c8-8489-659e847acb10,442,"",7/11/2025,,,74,5,,23,10
d3b44547-20b7-4283-be3d-195f463f67ea,443,"",3/20/2026,,,28,2,,19,58
d3ed7633-f12f-4cee-b249-47b9899464c0,444,"",1/31/2026,,,33,53,,95,76
42576f2c-8718-4269-b138-413a28223a54,445,"",12/21/2025,,,20,65,,67,48
8770c380-d27c-45ed-9a83-7696c99f5326,446,"",7/18/2025,,,19,26,,41,31
5f30a443-419a-47eb-a3f7-2765680d26b9,447,"",10/30/2025,,,11,40,,81,18
bf1574b4-c64d-461b-a902-2f876e58b7a1,448,"",2/11/2026,,,53,74,,47,99
9c0ebe6f-04cc-4fd6-9910-60487fa4105c,449,"",6/4/2025,,,28,45,,41,81
09ade953-0713-4c41-8a13-beecfbfcda29,450,"",9/2/2025,,,65,25,,40,2
baa73e6e-122e-47bb-b10f-1444fd986940,451,"",10/5/2025,,,18,97,,31,64
f91440d8-4b86-4025-b6ae-4ea4a97ca19e,452,"",1/21/2026,,,9,83,,69,48
18b60c14-d42c-45c3-87d1-8a4093be4cc8,453,"",3/21/2026,,,27,4,,89,84
029f515f-5b09-4db0-9be1-a77ec3a02b37,454,"",3/15/2026,,,86,78,,70,24
864de97b-2ce1-41cc-befc-194e118c5b85,455,"",7/28/2025,,,74,19,,79,13
89ee7485-cd99-4793-a672-fc6403a1581d,456,"",12/13/2025,,,92,48,,41,59
02d50be7-30ff-4265-b2f5-74cc6b02a5f8,457,"",1/4/2026,,,67,48,,43,88
886e6cce-a06b-44bc-9bb3-d8be4f60f87f,458,"",3/31/2026,,,5,80,,24,80
0543fd64-6190-4528-94fd-d8c58e52ae32,459,"",12/19/2025,,,76,28,,91,100
62f0c61c-9a20-4e37-9111-eb57f24e7de3,460,"",7/7/2025,,,30,97,,74,63
bd15c41b-cf1d-4765-bda0-77fec96d97de,461,"",11/13/2025,,,86,62,,77,1
81327999-23e5-4aa9-9cf0-1781950de856,462,"",12/2/2025,,,20,50,,86,23
01d46751-3830-48fa-91f4-b5097dbf50d4,463,"",12/3/2025,,,76,44,,42,52
b386b4af-fbfd-47f2-9ee7-c9d6ccf2080a,464,"",1/6/2026,,,64,21,,95,77
ed1b182e-f404-49a5-bbfc-7188733d71c4,465,"",6/10/2025,,,93,1,,5,89
af541171-8de5-4a01-b69f-6747b755e787,466,"",10/17/2025,,,90,41,,78,34
822a02c3-71c3-4a81-bc83-a820b6ccef1e,467,"",11/29/2025,,,39,11,,4,38
effb0db9-6fae-4c83-a0ee-94e55ae3b0fd,468,"",4/9/2026,,,79,98,,67,10
c7743d8b-14b9-44da-858e-7675da2aad26,469,"",4/14/2026,,,75,61,,25,15
9f79f45b-06b8-454c-82fb-6d0313778d02,470,"",2/2/2026,,,40,8,,80,21
4ed0dac1-e8ef-460c-9085-67f02c4e529f,471,"",9/16/2025,,,30,7,,44,59
4fb9bf64-fcad-4dec-ac33-bd431dcb4dbd,472,"",10/22/2025,,,73,35,,26,75
8cebd275-c147-4385-9369-25cfb271112f,473,"",7/22/2025,,,57,87,,67,31
0b659dbc-efdc-4332-83ee-0f652cc4d616,474,"",11/15/2025,,,3,86,,85,88
264a847f-257f-42fd-89ec-1294977d7c5b,475,"",11/27/2025,,,13,20,,57,71
3935e7d0-205f-49fe-a15f-d90c23a783b8,476,"",9/22/2025,,,9,85,,70,67
a8746c1f-7299-4170-84ef-37a5110a0430,477,"",11/16/2025,,,86,12,,4,69
15e418ad-7d7d-4c14-83de-59568cea926c,478,"",9/23/2025,,,98,34,,85,97
be3049cd-269d-4304-ba76-1142e7ec0d3b,479,"",10/16/2025,,,76,26,,18,85
ba89f58b-dbcc-467d-95e4-9ff96cd9bc96,480,"",5/20/2025,,,7,17,,92,18
fd9135e0-1667-4de5-a598-430191ea3fb0,481,"",4/8/2026,,,32,64,,17,85
a90ec63b-79ea-416c-8df7-dbae89c2b60e,482,"",3/4/2026,,,97,24,,13,3
b2d982c3-a4fe-4636-a4f0-16eb9e74ba9f,483,"",2/9/2026,,,27,51,,63,85
cbc0da6a-588b-4af4-b82c-9c8c4e0f5285,484,"",7/29/2025,,,59,42,,39,30
ae478cd9-680a-4698-81c3-46457cd0df94,485,"",3/5/2026,,,79,5,,20,29
5128add7-b930-4c5f-b95e-8d11ac361e6a,486,"",6/22/2025,,,57,89,,71,16
5e3b5f6c-bbf2-47f6-a88e-c6d88c730ec5,487,"",3/24/2026,,,74,9,,73,82
765636f9-1154-4138-bba9-d694e0ac74fe,488,"",12/19/2025,,,35,67,,14,42
a8a4c5ea-74a3-4721-97db-77a1e0cb0405,489,"",8/19/2025,,,70,49,,48,19
bbef02a4-1d3d-4c33-99d7-a60f3798d8db,490,"",10/2/2025,,,4,98,,33,87
41acbf5f-78af-441e-887b-24de1019fac8,491,"",9/6/2025,,,74,21,,95,77
1a50709f-e3f4-4188-a4cc-a69371a83044,492,"",12/10/2025,,,90,30,,96,19
f4e726f6-5be1-40ce-ba7c-16310801b8d5,493,"",7/20/2025,,,31,94,,57,69
a00e0fa2-1bab-44ea-8a9f-320929b0404f,494,"",11/5/2025,,,97,46,,36,71
8821e50b-706a-40b4-8398-d08ddd285af3,495,"",4/18/2026,,,97,39,,3,94
1ecde8bd-63d9-4499-a307-42685ac49cf6,496,"",4/9/2026,,,71,36,,51,68
cbd66f69-1af0-4bc8-8d4b-cd2b21772cad,497,"",10/28/2025,,,45,60,,53,91
03e790b3-2ff9-4f80-82bf-55dace5ac754,498,"",6/16/2025,,,2,14,,32,46
b2cb6265-20f3-476a-af9e-22948df153dd,499,"",2/23/2026,,,44,67,,37,85
237ce4b7-cfe7-4d1e-aabd-e2b4fc7b043e,500,"",4/5/2026,,,46,83,,9,47
f9ca3991-86b1-4b1b-8652-0cd9c20dee36,501,"",4/2/2026,,,25,3,,90,41
ba59874c-4ad9-4eec-a46d-7445fdf29f4c,502,"",7/11/2025,,,88,44,,20,72
9aac7fe3-aa61-430e-ac9e-1bbb61a193e0,503,"",4/3/2026,,,54,47,,75,64
5267cd3d-7b43-45c2-9087-a93fe469dac5,504,"",4/29/2025,,,50,80,,80,47
a2498c37-0f5d-44cf-b38b-4c7c3cdb5a75,505,"",11/16/2025,,,28,55,,2,54
7fbb7196-fe68-4140-aaae-4ef81b6808a6,506,"",10/17/2025,,,26,39,,54,32
23b26217-9801-4541-a509-db1500cd5943,507,"",12/18/2025,,,67,45,,74,68
7e5b6d0d-b69e-491a-8c8e-f167e6f2e19f,508,"",2/24/2026,,,81,62,,48,41
3f8f7d40-c5a6-46d0-960f-1697a6a3f618,509,"",10/16/2025,,,41,9,,8,46
7c4260d5-e759-4975-8241-d700703ba3d5,510,"",3/8/2026,,,67,42,,46,30
a6320563-8418-407f-bb4d-28ba4fe6b4d4,511,"",11/21/2025,,,100,11,,34,88
076ab82b-9da9-417b-a803-072e820fde27,512,"",12/30/2025,,,11,10,,21,47
a3d964c6-48f6-4798-8145-3a57f48ed7b4,513,"",11/11/2025,,,70,20,,14,48
250056da-8886-4823-b844-c77e72bebb16,514,"",9/15/2025,,,29,33,,31,67
16db0600-2423-497c-b80e-58c4fcfb20df,515,"",10/28/2025,,,21,78,,56,94
202c16c6-46a1-4b49-b416-8fc23f963bef,516,"",3/24/2026,,,93,62,,41,3
e42d4d34-9c61-4f5c-9ee2-dd7bb93b83b9,517,"",4/11/2026,,,73,73,,13,44
5c5360dd-6924-4636-8003-e6584e958cfd,518,"",5/27/2025,,,60,32,,19,11
6f5a1998-de23-4237-a3c0-af92e5fec894,519,"",2/4/2026,,,94,39,,39,41
b7247616-5519-478b-bc13-54bc4da65350,520,"",1/17/2026,,,99,81,,75,1
ac041729-7b31-4dd1-862a-2438c76b5593,521,"",11/4/2025,,,79,74,,5,86
eb0c783b-8734-47a1-a414-0ec2a8744669,522,"",4/24/2025,,,73,37,,55,21
e08d3b63-bc30-46b9-9568-2c5ec0e82063,523,"",10/2/2025,,,31,4,,65,93
74867732-3319-4a26-98a5-35ee33b57852,524,"",9/29/2025,,,15,29,,90,68
c293bb74-4a5f-4785-b93f-308ddb04512f,525,"",6/14/2025,,,22,60,,55,100
badb7e7f-0b32-434b-a74f-3b798faab3b2,526,"",1/30/2026,,,91,71,,49,53
75e96e0c-77ff-4ec2-9392-b1127b9143cb,527,"",4/12/2026,,,25,89,,8,45
d8e68345-80d3-44df-9115-c8d7ce0368a3,528,"",7/24/2025,,,64,44,,30,25
00e16304-55f8-44eb-ae55-55524fefb917,529,"",9/16/2025,,,85,3,,6,81
7b9c9be7-788a-4419-a270-473b0b426c8c,530,"",4/22/2025,,,3,12,,23,4
a587ef3f-8ed7-4cee-b303-9cd5c9b01e5d,531,"",6/1/2025,,,66,4,,51,15
09b54233-4a9d-4452-91b1-0df2b742946e,532,"",6/27/2025,,,60,56,,48,79
038d64af-1386-49a4-b25a-a3689016487b,533,"",1/11/2026,,,34,47,,24,52
b337694d-7c5b-45f4-ad33-105dc2098122,534,"",4/19/2026,,,22,94,,16,33
aa9484d1-81c4-400d-a626-f0d04283b9a9,535,"",2/10/2026,,,25,99,,97,52
b494a471-0950-46a5-a003-57b93df8ed29,536,"",2/23/2026,,,52,77,,48,13
815d333d-21b1-49b2-9eb0-e0f87192b1c1,537,"",1/18/2026,,,100,93,,44,79
cc3d0f3a-8cce-46cd-b9f0-e935f7293617,538,"",7/21/2025,,,9,22,,37,13
eb400362-cdc9-4a94-b450-ac7addf050e7,539,"",4/3/2026,,,11,50,,18,64
f627280f-3b20-47e8-9965-86e88c1b18ff,540,"",10/29/2025,,,4,76,,36,7
57eda365-0ac8-4fbf-9dcb-81a8463d91d4,541,"",6/11/2025,,,41,6,,40,19
b618ebfa-74f3-4691-9d93-95dba3dd687f,542,"",9/15/2025,,,57,89,,99,21
2ca12529-af25-4cfe-a224-380454b4b119,543,"",8/6/2025,,,60,19,,24,68
5d72236a-b025-4f62-98d2-8cf6d1da7cdf,544,"",3/24/2026,,,11,45,,39,24
bab7a7dc-350b-4aed-801b-0faccd24973e,545,"",12/18/2025,,,50,64,,42,90
af8b86fd-36b3-491c-9e61-89371e1458f6,546,"",1/22/2026,,,19,83,,39,54
dec83673-2b7c-4cad-8d7b-374aa91037b4,547,"",1/16/2026,,,69,100,,71,17
d1b4f845-c66b-4f8b-a077-fe51e16f2fc2,548,"",4/29/2025,,,3,87,,93,77
b27324ac-f6cc-4ba5-b082-19238c0887c4,549,"",10/6/2025,,,86,73,,54,9
507434df-f08d-435b-a3df-dfb17bfc617c,550,"",5/25/2025,,,49,54,,39,8
a5704bad-676a-47bb-943d-2e12b28e6fd5,551,"",1/8/2026,,,67,36,,19,93
19d2f9cc-3649-4e7d-b317-7a148a093b8e,552,"",1/18/2026,,,81,99,,67,13
63050309-0ee7-46c4-acbb-7d548ec5e8b5,553,"",7/12/2025,,,71,16,,15,77
12f0ff5f-60f0-498e-83f2-dd3e78314bff,554,"",11/10/2025,,,72,66,,84,66
8cc8bf86-b81c-4975-9c4e-c2b78d986357,555,"",2/16/2026,,,25,97,,57,26
3eae2be6-796b-4700-af79-ac67fe5eeb26,556,"",8/8/2025,,,90,16,,48,46
ecd4b84f-ace1-4543-8034-4d16abe4a2e6,557,"",9/5/2025,,,65,8,,36,16
cdcfebd2-5295-49fb-9ddc-fc1aafe89cd5,558,"",8/23/2025,,,76,80,,40,6
6314bf8d-e266-45e9-98f5-7c940c592f1f,559,"",4/11/2026,,,83,42,,38,20
35bfacde-3999-48d2-a379-b3f54744d5bd,560,"",2/2/2026,,,42,29,,55,18
ee1bc752-ed09-4a9c-b05d-68c66b407553,561,"",10/31/2025,,,95,43,,64,40
d7c586e3-4410-4638-8881-37d43e3b6b9c,562,"",4/8/2026,,,73,26,,11,64
8c03fe20-26e4-47d9-934f-852378f49f73,563,"",11/13/2025,,,53,7,,93,87
9f922ee1-8914-4f7e-9867-6f46874c03d0,564,"",1/15/2026,,,29,32,,41,85
3e3c0538-50d2-4e92-aa74-3616d2db71a5,565,"",11/23/2025,,,44,14,,19,68
0a6d434f-f303-4a07-b016-b55ef883b84a,566,"",11/3/2025,,,34,79,,46,77
